,title,price,time,content,like,Attention,location
3_10,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38576,서울특별시 금천구 가산동지역인증
3_11,애플워치6 실버 40mm 새거 알류미늄 교신가능,"441,000원",17시간 전,"애플워치6 실버 알루미늄 입니다
기스하나도없구요 새거입니다.

아무거나 교신 가능합니다 !!

풀박스로 다있습니다 사용 한번했어요!",8,401,경기도 시흥시 정왕1동지역인증
3_12,애플워치SE나이키 44mm,"350,000원",19시간 전,"액정필름 부착 후,
다른 밴드로 1회 착용했습니다.

새상품이나 다름 없겠쥬ㅎㅎ

직거래 또는 택배(본인부담) 가능합니다.
",4,138,서울특별시 중랑구 망우본동지역인증
3_13,애플워치SE나이키 44mm,"350,000원",19시간 전,"액정필름 부착 후,
다른 밴드로 1회 착용했습니다.

새상품이나 다름 없겠쥬ㅎㅎ

직거래 또는 택배(본인부담) 가능합니다.
",4,138,서울특별시 중랑구 망우본동지역인증
3_14,애플워치se,"330,000원",19시간 전,"몇번 착용안하고 저한테는 별로 안어울려서 팔아봅니다 에어팟을 사기 위해서ㅜㅜ
교신X
 번개페이X",7,258,대구광역시 북구 국우동지역인증
3_15,애플워치se,"330,000원",19시간 전,"몇번 착용안하고 저한테는 별로 안어울려서 팔아봅니다 에어팟을 사기 위해서ㅜㅜ
교신X
 번개페이X",7,258,대구광역시 북구 국우동지역인증
3_16,애플워치 에르메스 디클로이먼트 버클 스트랩 레플리카38mm.40mm,"25,000원",17시간 전,"에르메스 디클로이먼트 버클 스트랩 레플리카 팝니다
38mm 40mm 호환 
1회착용 
퀄리티 좋음",6,283,대구광역시 달서구 월성2동
3_17,급처) 애플워치SE 40mm,"300,000원",19시간 전,"애플워치SE 실버 구입한지 2주쯤 안됬고 스트랩까지 포함 해서 택포 30만원에 쿨거래 합니다
빠른연락 부탁 드립니다
""쿨거래시 28까지 에눌 가능합니다""",5,177,대구광역시 북구 국우동지역인증
3_18,급처) 애플워치SE 40mm,"300,000원",19시간 전,"애플워치SE 실버 구입한지 2주쯤 안됬고 스트랩까지 포함 해서 택포 30만원에 쿨거래 합니다
빠른연락 부탁 드립니다
""쿨거래시 28까지 에눌 가능합니다""",5,177,대구광역시 북구 국우동지역인증
3_19,애플워치6 44mm 나이키 에디션,"500,000원",19시간 전," 애플워치6 44mm 나이키 에디션 팝니다

하자&기스 사진에 보시는대로 없습니다
풀박스상태입니다

거래는 직거래 선호하며 택배거래시 계좌 선으로 합니다

직거래 지역은 동두천 지행역에서 가능해여

스트랩은 기본&가죽 있습니다 둘다 착용시 티는 안느는데 미착용시에는 사용흔적 있습니다",1,154,전국
3_20,애플워치 밴드 38-40미리 팝니다,"40,000원",19시간 전,"애플워치 밴드 38-40미리 팝니다
정품 우븐나이론과 스포츠루프는 각 5만원
브라운 가죽과 아수라 가죽은 각 4만원
직거래 가능 지역은 부산 입니다",0,19,부산광역시 부산진구 전포제1동지역인증
3_21,급처) 애플워치SE 40mm,"300,000원",19시간 전,"애플워치SE 실버 구입한지 2주쯤 안됬고 스트랩까지 포함 해서 택포 30만원에 쿨거래 합니다
빠른연락 부탁 드립니다
""쿨거래시 28까지 에눌 가능합니다""",5,177,대구광역시 북구 국우동지역인증
3_22,애플워치 밴드 38-40미리 팝니다,"40,000원",19시간 전,"애플워치 밴드 38-40미리 팝니다
정품 우븐나이론과 스포츠루프는 각 5만원
브라운 가죽과 아수라 가죽은 각 4만원
직거래 가능 지역은 부산 입니다",0,19,부산광역시 부산진구 전포제1동지역인증
3_23,"[미개봉] 애플워치 6, 44mm","500,000원",18시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,301,서울특별시 강북구 번제2동지역인증
3_24,애플워치1 아이클라우드락,"50,000원",19시간 전,"아이클라우드 락된거 팝니다 중고로 샀는데 그분이 계정초기화를 안한상태로 주셔서 억지로 풀다가 잠겼습니다 업체에 맏기면 푸실수있답니다 학생이라 돈없어서 팝니다ㅠㅠ

무배이고 시계줄까지 줍니다 ",1,164,경기도 남양주시 화도읍지역인증
3_25,애플워치 투명스트랩 44mm,"10,000원",18시간 전,"네이버팜에서 구매했고
스트랩 너무 많아서 뜯지도 않고 판매해요
시계줄 조절기구 미포함입니다 ",4,373,서울특별시 강동구 길동지역인증
3_26,애플워치4 44m 셀룰러,"380,000원",18시간 전,"애플워치 4 44m 셀룰러버젼 알루미늄👍

배터리 성능 99%

구입당시 그대로 풀박스입니다.

착용도 자주 안했고

실리콘 케이스+ 애플보호필름정품도 붙혀놔서

잔기스 조차 없습니다.

실버로 갈아탈려고 급하게 판매합니다.

직거래 대환영 그 외 택배거래

확실하게 구입하시는분만 연락 왔으면 좋겠습니다.",2,142,인천광역시 연수구 연수2동지역인증
3_27,애플워치 투명스트랩 44mm,"10,000원",18시간 전,"네이버팜에서 구매했고
스트랩 너무 많아서 뜯지도 않고 판매해요
시계줄 조절기구 미포함입니다 ",4,373,서울특별시 강동구 길동지역인증
3_28,"[미개봉] 애플워치 6, 44mm","500,000원",18시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,301,서울특별시 강북구 번제2동지역인증
3_29,애플워치4 44m 셀룰러,"380,000원",18시간 전,"애플워치 4 44m 셀룰러버젼 알루미늄👍

배터리 성능 99%

구입당시 그대로 풀박스입니다.

착용도 자주 안했고

실리콘 케이스+ 애플보호필름정품도 붙혀놔서

잔기스 조차 없습니다.

실버로 갈아탈려고 급하게 판매합니다.

직거래 대환영 그 외 택배거래

확실하게 구입하시는분만 연락 왔으면 좋겠습니다.",2,142,인천광역시 연수구 연수2동지역인증
3_30,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8089,서울특별시 광진구 군자동
3_31,애플워치3 나이키 42mm,"300,000원",18시간 전,"애플워치3 나이키 42mm 스페이스그레이

8월1일에 사서 개봉 후 2번 착용하였습니다
하자는 아예 없으며 풀구성품입니다.
찔러보기 사절하고 확실히 구매 할 사람만 연락주시면 모든 인증도 가능하며 상세한 사진 다 찍어드립니다
",26,2364,경기도 안산시 단원구 고잔동
3_32,애플워치3 38m,"180,000원",19시간 전,애플워치3  38mm팝니당 시계 찍힘이런거 없고 깨끗합니다 스트랩은 사용감이있어 교체를 하셔야 될거같습니당,5,159,경상북도 김천시 평화남산동지역인증
3_33,애플워치 SE 44mm 미개봉 팝니다.,"380,000원",18시간 전,"애플워치 SE 44mm 미개봉 팝니다.
본체 색상 골드구요.
밴드색상 핑크입니다.
미개봉 새제품 입니다.
대구 칠곡 동구 직거래가능 합니다.
타동네 상의후 가능합니다 ",1,224,대구광역시 동구 안심2동
3_34,애플워치 SE 44mm 미개봉 팝니다.,"380,000원",18시간 전,"애플워치 SE 44mm 미개봉 팝니다.
본체 색상 골드구요.
밴드색상 핑크입니다.
미개봉 새제품 입니다.
대구 칠곡 동구 직거래가능 합니다.
타동네 상의후 가능합니다 ",1,224,대구광역시 동구 안심2동
3_35,"(미개봉,새상품) 애플워치se & 애플워치6  일반,나이키 (네고가능)","260,000원",16시간 전,"✨ 상세내용 필독 후 문의 바랍니다!✨

▶상점정보: 개인판매자가 아닌 전문업체입니다. 부가세 포함 결제시 현금영수증/세금계산서 발행 가능하며 거주 지역에 따라 직접 배송, 택배비 무료 서비스 지원 드리고 있습니다.

▶기본 소요기간 연장으로 인한 판매가 임시 인하 되었음을 안내드립니다.

▶배송기간: A상품 3~5개월 소요품/B상품 8주 소요품 중 선택 가능

-.A 3-5개월 배송 소요품 프로모션 할인가 (미개봉,애플코리아)
▶3~5개월내 수령 가능 제품 가격

✨애플워치se 40mm gps (가능수량한정)  - 26만원
✨애플워치se 44mm gps (스그,실버,골드) - 32만원
✨애플워치6 40mm gps (스그,실버,골드) -> 40만원 
✨애플워치6 44mm gps (스그,실버,골드) -> 44만원

-. 나이키 버젼 별도 추금 없음 
-. 셀룰러 추금 4~12만원 발생 (별도문의) 

▶추가 할인:  2월 이벤트 학생네고 적용 (이벤트 2월 28일  마감) 
                      3월 이벤트 당일결제시 쿨거래네고 인상적용/ 부가세 할인 이벤트

▶위 기제된 모든 가격은 부가세 비포함된 현금가 입니다.  (부가세 포함시 현금영수증 발행 가능합니다)

▶애케플 가입 가능한 애플코리아 미개봉 정품 상품만 취급하며 리퍼 및 가개통 상품은 별도 판매하지 않습니다.

▶직거래 문의: 주문시 신규재고 발주드리는 시스템입니다. 프로모션 상품은 직거래가 어렵습니다.(미리 주문후 방문수령가능)

▶주문전 주의 사항: 배송기간이 상당히 오래 소요되는 상품이오니 충분히 고민하신후 문의 부탁 드립니다. 코로나 19 문제로 물류 공급이 원활하지 않습니다. 물류지연이 빈번히 발생되고 있으며 이에 따른 배송트러블로 단가 인하되었습니다. 저렴한 가격만 보고 문의 주시는것보다는 상점 후기 참고 및 판매글 본문 내용에 적힌 기본 소요 배송기간을 꼭 참고하신 후에 구매 결정해주시면 감사드리겠습니다. 

▶배송지연 발생시 ""배송지연 보상금 페이백"" 정책 운영중입니다.
     -> 꿀잼상점 플러스친구 게시판에 공지하였습니다.

▶번개페이 문의: 번개페이는 꼭 카드결제가 필요하신 분들만 받겠습니다. 안전결제가 아닌 단순 카드결제 수단으로만 사용드리니 결제 진행전에 꼭 상담후에 진행해주세요,상담 진행 없이 임의 결제 진행 즉시 취소처리 드립니다.안전결제x)

▶상담 플랫폼:모든 배송 문의는 카카오톡 플러스친구: @꿀잼상점 검색후 문의부탁드립니다.오픈카톡이 아닌 기업용 플러스친구로 검색후 문의 부탁드립니다. 평일 오전9시~저녁18시 상담사 실시간 대기

▶할인가로 구매하신 경우 상품수령후 포토후기 필수
",2174,112301,전국
3_36,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",19시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,7,경기도 군포시 군포1동지역인증
3_37,애플워치 38mm 42mm 투명 젤리케이스,"6,000원",18시간 전,새상품 개당 택포 6000입니다,10,706,서울특별시 노원구 상계1동지역인증
3_38,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",19시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,7,경기도 군포시 군포1동지역인증
3_39,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",19시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,7,경기도 군포시 군포1동지역인증
3_40,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38577,서울특별시 금천구 가산동지역인증
3_41,애플워치 스트랩,"10,000원",19시간 전,"새상품
애플워치 가죽스트랩(에토프)
38/40-1개(판매완료)
42/44-1개
각각 만원씩
우편은 무료로 보내드려요(5일소요예정,조회안됨)
준등기원하시면-1500원 추가 가능😊",2,191,부산광역시 해운대구 좌제3동지역인증
3_42,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",19시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,7,경기도 군포시 군포1동지역인증
3_43,애플워치 교신!,0원,19시간 전,"애플워치 44mm 스테인리스 셀룰러 보유중
아이패드 교신 구합니다
찔러봐 주세요!",0,95,서울특별시 노원구 중계1동지역인증
3_44,애플워치 교신!,0원,19시간 전,"애플워치 44mm 스테인리스 셀룰러 보유중
아이패드 교신 구합니다
찔러봐 주세요!",0,95,서울특별시 노원구 중계1동지역인증
3_45,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",19시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,7,경기도 군포시 군포1동지역인증
3_46,"애플워치 케이스밴드,충전거치대 팝니다","30,000원",18시간 전,"애플워치 케이스밴드, 충전거치대 팝니다
일괄로 팝니다
부산 직거래 됩니다",6,1716,부산광역시 부산진구 전포제1동지역인증
3_47,애플워치3 42mm 셀룰러버전,"230,000원",19시간 전,"애플워치3 42mm 셀룰러버전입니다.
배터리 성능 98프로이고 깨끗하게 사용하였습니다. 
구성은 풀박스 구성이고 추가로 정품은 아니지만 사용하던 밀레니즈루프와 애플워치 전용 충전기 함께 드립니다. 
많은 연락 부탁드립니다~^^!",8,244,인천광역시 서구 신현원창동
3_48,애플워치3 42mm 스페이스그레이,"250,000원",19시간 전,"상태는 거의 새거라고 보셔도 무방하고요
20년 10월 제조 상품이고 
배터리 성능상태 100% 입니다.

네고는 죄송합니다.. 교신 안받아요",2,97,경기도 안산시 단원구 중앙동지역인증
3_49,애플워치4 44mm 나이키 셀룰러 스페이스그레이,"380,000원",18시간 전,"애플워치4 나이키 셀룰러 44mm 스페이스그레이

1. 제품 초기화 상태이며 사용감이 없어 보일 정도로 생활기스는 거의 없는 상태라고 봐도 무방(액정보호필름 부착하여 사용)

2. 셀룰러 버전이기에 독립적으로 통신사 가입하여 사용 가능하며 블루투스로만 연결하여 사용가능
(휴대폰없이 사용하는 셀룰러모드 진짜편합니다) 
어떤 통신사도 상관없이 워치상에서 셀룰러 가입가능

3. 구성품은 풀박그대로이며 정품 밴드는 최초 구매시 상태 그대로. 충전기는 하자가 있어 판매품목에서 제외. 충전선은 아주 약간의 사용감있으나 하자없음. 

아마도 제품의 컨디션으로만 치면 S급이라고 자부합니다. 물건을 깨끗하게 쓰는 습관이 있으니 걱정안하셔도 될듯합니다. 

거래지역은 노원역(상계 주공3단지)",12,1182,서울특별시 노원구 상계6.7동지역인증
