,title,price,time,content,like,Attention,location
5_10,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38585,서울특별시 금천구 가산동지역인증
5_11,애플워치,"310,000원",20시간 전,"애플워치se 40팔아요 제조년은 2021 3월입니다
개봉한지 이주일? 정두 됬구 착용은 3번? 정도 했어요 거의 새거이구요 풀박에 충전기도 드려요 ! 
가격은 31만원이구 쿨거시 에눌 가능합니다!",2,53,충청북도 충주시 용산동
5_12,애플워치 큐빅케이스/ 큐빅 베젤링,"6,000원",18시간 전,"새상품
실버큐빅베젤링 40mm
우포 가격입니다
반값택배시 +1000원",2,54,전국
5_13,애플워치 투명스트랩 44mm,"10,000원",18시간 전,"네이버팜에서 구매했고
스트랩 너무 많아서 뜯지도 않고 판매해요
시계줄 조절기구 미포함입니다 ",4,373,서울특별시 강동구 길동지역인증
5_14,애플워치5 에르메스 누와르 한정판,"1,100,000원",19시간 전,"작년에 구매하였고
내년 초까지 a/s기간 남았습니다

스트랩만 4번정도 사용하였고
가죽(에르메스 정품)은 미사용 입니다

거의 착용하지 않아 새상품 입니다",0,66,전국
5_15,애플워치5 gps 나이키 44mm,"480,000원",18시간 전,"풀커버 케이스써서 케이스빼면 상태진짜좋아요
리퍼남아있어요

나이키줄은 미개봉상태입니다",3,1091,부산광역시 연제구 연산제2동지역인증
5_16,애플워치 실리콘 스트랩 38/40mm,"3,000원",18시간 전,"새상품 개당 3000원
",1,68,대구광역시 달서구 월성2동
5_17,애플워치 실리콘 스트랩 38/40mm,"3,000원",18시간 전,"새상품 개당 3000원
",1,68,대구광역시 달서구 월성2동
5_18,애플워치 38mm 42mm 투명 젤리케이스,"6,000원",18시간 전,새상품 개당 택포 6000입니다,10,706,서울특별시 노원구 상계1동지역인증
5_19,애플워치3,"210,000원",19시간 전,"대학에서 이벤트 추첨에서 받은거라 거의 쓰질 않아서 판매 합니다 
풀박스입니다 상태 sss",3,199,경기도 화성시 동탄2동
5_20,애플워치 38mm 42mm 투명 젤리케이스,"6,000원",18시간 전,새상품 개당 택포 6000입니다,10,706,서울특별시 노원구 상계1동지역인증
5_21,애플워치SE 스트램 38/40mm,"17,000원",18시간 전,"4월19일 구입하여 오늘 4월21일 배송 받았습니다.
새상품입니다.
제가 생각했던 디자인이 아니어서 받자마자 판매해요. 동네분이면 더욱 좋구요! 배송비제외하고 21000원에 샀는데 17000원 올려요.. 네고 가능하니 연락 많이 주세요!
상자랑 뽁뽁이도 그대로 입니다. 시계줄 조절하는 것도 같이드려요!

애플워치SE메탈 스트랩 실버 38/40mm",1,21,경기도 수원시 권선구 호매실동
5_22,애플워치6,"600,000원",19시간 전,"안녕하세요 미개봉 애플워치6 상품 팔아요~
Space gray Aluminum case Black sport Band 40mm
 제조년 DEC-2020
문의연락 많이많이 주세요~~",0,107,전라남도 여수시 여천동
5_23,애플워치6,"600,000원",19시간 전,"안녕하세요 미개봉 애플워치6 상품 팔아요~
Space gray Aluminum case Black sport Band 40mm
 제조년 DEC-2020
문의연락 많이많이 주세요~~",0,107,전라남도 여수시 여천동
5_24,애플워치삽니다,111원,19시간 전,"애플워치 6
애플워치 5
애플워치 4

셀룰러안삽니다 gps삽니다
셀룰러 가격 좋게 맞으면삽니다

풀박스로사고 파실때 자세한 성능말해주세요 
사진부탁드립니다

구성품은 미개봉이면 우선으로봅니다",0,146,경상북도 상주시 동문동지역인증
5_25,애플워치 se 나이키,"111,111원",20시간 전,애플워치 40mm 나이키 사요 ,0,31,전국
5_26,애플워치6 스그 셀룰러+gps 미개봉상품팔아요,"600,000원",19시간 전,"새상품 미개봉이구요
애플워치 6 스페이스그레이 스포츠 밴드상품
셀룰러 +gps 입니다
",2,42,경기도 수원시 영통구 영통2동
5_27,(정품)애플워치3 gps 42mm(스페이스그레이),"198,000원",18시간 전,"상태:새상품급

풀구성

여분 끈 여분 워치줄 드립니다

배터리 성능 100% 일절에 미세 기스 조차 없음

구성품 하나 빠진거 없이 다 있습니다

급하게 싸게 팝니다 ",18,320,경기도 용인시 처인구 역삼동지역인증
5_28,애플워치6 나이키 44m 나이키 gps팜니다,"520,000원",18시간 전,"서로못믿으니 직거래로 하고싶습니다
낮에는 동구 저녁에는 산하동에있습니다.
네고는 불가고 3월8일구매 10일 개봉입니다.
나이키 스포츠 스트랩 보유하고있습니다",18,2953,울산광역시 동구 일산동지역인증
5_29,애플워치 3   38mm,"200,000원",20시간 전,"애플워치 3  38mm판매합니다

상태 SS급

구매 후 사용을 잘 안 해서 판매합니다

무조건 직거래‼️ 상록수역, 중앙역 가능합니다

택배❌❌❌❌❌",5,39,경기도 안산시 상록구 일동지역인증
5_30,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8096,서울특별시 광진구 군자동
5_31,애플워치5 (스페이스 그레이 <44mm>  - wifi) 상태 굳,"410,000원",18시간 전,"🌸 애플워치 5 - 44mm 스그 (GPS) 

색상 교환 원해요ㅜㅜㅜ 실버 원합니다ㅜㅜㅜ

🌸 예쁘고 좋은 애플워치 업어가세요~~ 

🌸 애플워치 시리즈

🌸 모두 편하게 문의 주세요!

🌸 판매도 진행하니 편하게 문의 주세요◡̈ 

🌸 배터리 성능 96% !

🌸 미세한 기스가 있지만 전혀 불편하지 않을 거에요!

🌸 AOD가 정말 엄청 편합니다 ◡̈ 

🌸 거래 하시면 TPU 풀커버 케이스 검정도 같이 드려요!


🌸 직거래, 택배거래, 모든 거래 환영 :)

🌸 찔러보기, 비교하기, 문의하기, 에눌 편하게 하셔요☺️",19,1873,경기도 이천시 장호원읍지역인증
5_32,애플워치 38-40 스트랩,"10,000원",19시간 전,"애플워치 38-40 스트랩
택배거래시 배송비 별도입니다.",3,582,서울특별시 마포구 서교동지역인증
5_33,애플워치 38-40 스트랩,"10,000원",19시간 전,"애플워치 38-40 스트랩
택배거래시 배송비 별도입니다.",3,582,서울특별시 마포구 서교동지역인증
5_34,애플워치 투명 스트랩 투명줄,"8,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 투명 스트랩입니다
사이즈는 38/40,42/44mm 둘 다 있습니다
줄 길이 조절 가능한 줄조절기 같이 드려요!!


분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다!
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",11,282,경기도 성남시 분당구 금곡동지역인증
5_35,"(미개봉,새상품) 애플워치se & 애플워치6  일반,나이키 (네고가능)","260,000원",17시간 전,"✨ 상세내용 필독 후 문의 바랍니다!✨

▶상점정보: 개인판매자가 아닌 전문업체입니다. 부가세 포함 결제시 현금영수증/세금계산서 발행 가능하며 거주 지역에 따라 직접 배송, 택배비 무료 서비스 지원 드리고 있습니다.

▶기본 소요기간 연장으로 인한 판매가 임시 인하 되었음을 안내드립니다.

▶배송기간: A상품 3~5개월 소요품/B상품 8주 소요품 중 선택 가능

-.A 3-5개월 배송 소요품 프로모션 할인가 (미개봉,애플코리아)
▶3~5개월내 수령 가능 제품 가격

✨애플워치se 40mm gps (가능수량한정)  - 26만원
✨애플워치se 44mm gps (스그,실버,골드) - 32만원
✨애플워치6 40mm gps (스그,실버,골드) -> 40만원 
✨애플워치6 44mm gps (스그,실버,골드) -> 44만원

-. 나이키 버젼 별도 추금 없음 
-. 셀룰러 추금 4~12만원 발생 (별도문의) 

▶추가 할인:  2월 이벤트 학생네고 적용 (이벤트 2월 28일  마감) 
                      3월 이벤트 당일결제시 쿨거래네고 인상적용/ 부가세 할인 이벤트

▶위 기제된 모든 가격은 부가세 비포함된 현금가 입니다.  (부가세 포함시 현금영수증 발행 가능합니다)

▶애케플 가입 가능한 애플코리아 미개봉 정품 상품만 취급하며 리퍼 및 가개통 상품은 별도 판매하지 않습니다.

▶직거래 문의: 주문시 신규재고 발주드리는 시스템입니다. 프로모션 상품은 직거래가 어렵습니다.(미리 주문후 방문수령가능)

▶주문전 주의 사항: 배송기간이 상당히 오래 소요되는 상품이오니 충분히 고민하신후 문의 부탁 드립니다. 코로나 19 문제로 물류 공급이 원활하지 않습니다. 물류지연이 빈번히 발생되고 있으며 이에 따른 배송트러블로 단가 인하되었습니다. 저렴한 가격만 보고 문의 주시는것보다는 상점 후기 참고 및 판매글 본문 내용에 적힌 기본 소요 배송기간을 꼭 참고하신 후에 구매 결정해주시면 감사드리겠습니다. 

▶배송지연 발생시 ""배송지연 보상금 페이백"" 정책 운영중입니다.
     -> 꿀잼상점 플러스친구 게시판에 공지하였습니다.

▶번개페이 문의: 번개페이는 꼭 카드결제가 필요하신 분들만 받겠습니다. 안전결제가 아닌 단순 카드결제 수단으로만 사용드리니 결제 진행전에 꼭 상담후에 진행해주세요,상담 진행 없이 임의 결제 진행 즉시 취소처리 드립니다.안전결제x)

▶상담 플랫폼:모든 배송 문의는 카카오톡 플러스친구: @꿀잼상점 검색후 문의부탁드립니다.오픈카톡이 아닌 기업용 플러스친구로 검색후 문의 부탁드립니다. 평일 오전9시~저녁18시 상담사 실시간 대기

▶할인가로 구매하신 경우 상품수령후 포토후기 필수
",2183,112455,전국
5_36,애플워치SE나이키 44mm,"350,000원",20시간 전,"액정필름 부착 후,
다른 밴드로 1회 착용했습니다.

새상품이나 다름 없겠쥬ㅎㅎ

직거래 또는 택배(본인부담) 가능합니다.
",4,148,서울특별시 중랑구 망우본동지역인증
5_37,애플워치SE나이키 44mm,"350,000원",20시간 전,"액정필름 부착 후,
다른 밴드로 1회 착용했습니다.

새상품이나 다름 없겠쥬ㅎㅎ

직거래 또는 택배(본인부담) 가능합니다.
",4,148,서울특별시 중랑구 망우본동지역인증
5_38,애플워치 밴드 38-40미리 팝니다,"40,000원",20시간 전,"애플워치 밴드 38-40미리 팝니다
정품 우븐나이론과 스포츠루프는 각 5만원
브라운 가죽과 아수라 가죽은 각 4만원
직거래 가능 지역은 부산 입니다",0,21,부산광역시 부산진구 전포제1동지역인증
5_39,애플워치se,"330,000원",20시간 전,"몇번 착용안하고 저한테는 별로 안어울려서 팔아봅니다 에어팟을 사기 위해서ㅜㅜ
교신X
 번개페이X",7,261,대구광역시 북구 국우동지역인증
5_40,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38586,서울특별시 금천구 가산동지역인증
5_41,애플워치1 아이클라우드락,"50,000원",20시간 전,"아이클라우드 락된거 팝니다 중고로 샀는데 그분이 계정초기화를 안한상태로 주셔서 억지로 풀다가 잠겼습니다 업체에 맏기면 푸실수있답니다 학생이라 돈없어서 팝니다ㅠㅠ

무배이고 시계줄까지 줍니다 ",1,170,경기도 남양주시 화도읍지역인증
5_42,애플워치1 아이클라우드락,"50,000원",20시간 전,"아이클라우드 락된거 팝니다 중고로 샀는데 그분이 계정초기화를 안한상태로 주셔서 억지로 풀다가 잠겼습니다 업체에 맏기면 푸실수있답니다 학생이라 돈없어서 팝니다ㅠㅠ

무배이고 시계줄까지 줍니다 ",1,170,경기도 남양주시 화도읍지역인증
5_43,급처) 애플워치SE 40mm,"300,000원",20시간 전,"애플워치SE 실버 구입한지 2주쯤 안됬고 스트랩까지 포함 해서 택포 30만원에 쿨거래 합니다
빠른연락 부탁 드립니다
""쿨거래시 28까지 에눌 가능합니다""",5,180,대구광역시 북구 국우동지역인증
5_44,애플워치3 나이키 42mm,"300,000원",19시간 전,"애플워치3 나이키 42mm 스페이스그레이

8월1일에 사서 개봉 후 2번 착용하였습니다
하자는 아예 없으며 풀구성품입니다.
찔러보기 사절하고 확실히 구매 할 사람만 연락주시면 모든 인증도 가능하며 상세한 사진 다 찍어드립니다
",26,2369,경기도 안산시 단원구 고잔동
5_45,애플워치 밴드 38-40미리 팝니다,"40,000원",20시간 전,"애플워치 밴드 38-40미리 팝니다
정품 우븐나이론과 스포츠루프는 각 5만원
브라운 가죽과 아수라 가죽은 각 4만원
직거래 가능 지역은 부산 입니다",0,21,부산광역시 부산진구 전포제1동지역인증
5_46,애플워치 밴드 38-40미리 팝니다,"40,000원",20시간 전,"애플워치 밴드 38-40미리 팝니다
정품 우븐나이론과 스포츠루프는 각 5만원
브라운 가죽과 아수라 가죽은 각 4만원
직거래 가능 지역은 부산 입니다",0,21,부산광역시 부산진구 전포제1동지역인증
5_47,"[미개봉] 애플워치 6, 44mm","500,000원",19시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,305,서울특별시 강북구 번제2동지역인증
5_48,급처) 애플워치SE 40mm,"300,000원",20시간 전,"애플워치SE 실버 구입한지 2주쯤 안됬고 스트랩까지 포함 해서 택포 30만원에 쿨거래 합니다
빠른연락 부탁 드립니다
""쿨거래시 28까지 에눌 가능합니다""",5,180,대구광역시 북구 국우동지역인증
5_49,애플워치3 나이키 42mm,"300,000원",19시간 전,"애플워치3 나이키 42mm 스페이스그레이

8월1일에 사서 개봉 후 2번 착용하였습니다
하자는 아예 없으며 풀구성품입니다.
찔러보기 사절하고 확실히 구매 할 사람만 연락주시면 모든 인증도 가능하며 상세한 사진 다 찍어드립니다
",26,2369,경기도 안산시 단원구 고잔동
5_50,애플워치 밴드 38-40미리 팝니다,"40,000원",20시간 전,"애플워치 밴드 38-40미리 팝니다
정품 우븐나이론과 스포츠루프는 각 5만원
브라운 가죽과 아수라 가죽은 각 4만원
직거래 가능 지역은 부산 입니다",0,21,부산광역시 부산진구 전포제1동지역인증
5_51,애플워치3 38m,"180,000원",20시간 전,애플워치3  38mm팝니당 시계 찍힘이런거 없고 깨끗합니다 스트랩은 사용감이있어 교체를 하셔야 될거같습니당,5,161,경상북도 김천시 평화남산동지역인증
5_52,애플워치 SE 40mm 스페이스그레이 미개봉 새상품 판매합니다.,"330,000원",18시간 전,"안녕하세요 나무샵입니다.



✅ 상품명 : 애플워치 SE 40mm 스페이스그레이 블랙 스포츠밴드



✅ 가격 : 330,000원



✅ 배송 : 1~3일 택배시3,000원 추가 당일출고



✅ 직거래 : 경기도 파주시 운정



국내 애플 정품으로 가품시 2배 환불가능 후기 많이 있으며 새상품 저렴한 가격에 구매 가능합니다.



네고문의는 답장 못받으실 수 있습니다 명시된 가격으로만 판매가능합니다.",42,1192,경기도 파주시 운정1동지역인증
5_53,애플워치 44 가죽 스트랩,"20,000원",21시간 전,"23일에 도착한 물건입니다
상태는 말할것도 없고 여기가 카페에서 커넥터 유격없다고 유명한 곳인데 사진처럼 유격 없습니다
가죽품질또한 우수합니다
색상이 갖고있는 솔로루프색상과 겹쳐 많이 안찰것 같아 판매합니다
***-****-**** 연락주세요",1,27,부산광역시 서구 암남동지역인증
5_54,미개봉 애플워치3 GPS 셀룰러 42mm 새상품 판매합니다.,"330,000원",18시간 전,"안녕하세요 나무샵입니다.

✅ 상품명 : 애플워치3 GPS 셀룰러 42mm

✅ 가격 : 330,000원

✅ 배송 : 1~3일 택배시3,000원 추가 당일출고

✅ 직거래 : 경기도 파주시 운정

국내 애플코리아 정품으로 가품시 2배 환불가능 후기 많이 있으며 새상품 저렴한 가격에 구매 가능합니다.

네고문의는 답장 못받으실 수 있습니다 명시된 가격으로만 판매가능합니다.",6,1363,경기도 파주시 운정1동지역인증
